MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F021F90|FT|20241202092056|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|05-50039-00|SNE4810249|FT|20241202092059|2639023949|PASS|REG||NA|||||||||02|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F01D650|FT|20241202092212|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957414M4142DC|8C84744BAB20|FT|20241202092222|2639024028|PASS|REG||NA|||||||||12|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957414M4142DC|8C84744BA630|FT|20241202092348|2639024028|PASS|REG||NA|||||||||12|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F01A458|FT|20241202092405|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|05-50039-00|SNE4809435|FT|20241202092547|2639023949|PASS|REG||NA|||||||||02|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM95719N1905LC|23S8C8474EA7086|FT|20241202092550|2639024107|PASS|REG||NA|||||||||20|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957414M4142DC|8C84744D2F50|FT|20241202092716|2639024028|PASS|REG||NA|||||||||12|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|05-50039-00|SNE4809901|FT|20241202092956|2639023949|PASS|REG||NA|||||||||02|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|05-50039-00|SNE4806511|FT|20241202093020|2639023949|PASS|REG||NA|||||||||02|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|05-50039-00|SNE4806862|FT|20241202093025|2639023949|PASS|REG||NA|||||||||02|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F036190|FT|20241202094108|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F0205C8|FT|20241202094113|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957414M4142DC|8C84744BA3B0|FT|20241202094116|2639024028|PASS|REG||NA|||||||||12|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957414M4142DC|8C84744D12D0|FT|20241202094120|2639024028|PASS|REG||NA|||||||||12|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957414M4142DC|8C84744BAC40|FT|20241202094122|2639024028|PASS|REG||NA|||||||||12|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957414M4142DC|8C84744D0F10|FT|20241202094124|2639024028|PASS|REG||NA|||||||||12|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F026880|FT|20241202094254|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F01CD48|FT|20241202094259|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F0261C0|FT|20241202094301|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F019B40|FT|20241202094457|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|BCM957504-N1100FHD|405B7F01F278|FT|20241202094511|2639024083|PASS|REG||NA|||||||||07|1A||||||||||
MDSYLD|20241203082818|B_FOXVN_BD|05-50039-00|SNE4810350|FT|20241202094626|2639023949|PASS|REG||NA|||||||||02|1A||||||||||
